% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
3.000       3.0787608       1.2278193       1.8152338
3.000       3.1415927       1.1914579       1.8715377
3.000       3.2044245       1.1523495       1.9208994
3.000       3.2672564       1.1485935       2.0294869
3.000       3.3300882       1.0871356       2.0338605
3.000       3.3929201       1.0662677       2.1098782
3.000       3.4557519       1.0403235       2.1750354
3.000       3.5185838       1.0078182       2.2241093
3.000       3.5814156      0.97663060       2.2728185
3.000       3.6442475      0.95800786       2.3488913
3.000       3.7070793      0.94226593       2.4318646
3.000       3.7699112      0.90292942       2.4508539
3.000       3.8327430      0.90010986       2.5674080
3.000       3.8955749      0.86736419       2.5976846
3.000       3.9584067      0.85310175       2.6806020
3.000       4.0212386      0.83457005       2.7492395
3.000       4.1469023      0.81119589       2.9306733
3.000       4.2725660      0.75353310       2.9774120
3.000       4.3982297      0.73509148       3.1684392
3.000       4.5238934      0.72107777       3.3821235
3.000       4.6495571      0.67715356       3.4481979
3.000       4.7752208      0.66025247       3.6421739
3.000       4.9008845      0.62990118       3.7563504
3.000       5.0265482      0.61090132       3.9305279
3.000       5.1522120      0.59261415       4.1060425
3.000       5.2778757      0.57217557       4.2616427
3.000       5.4035394      0.55269404       4.4176367
3.000       5.5292031      0.54056238       4.6291761
3.000       5.6548668      0.50917962       4.6645355
3.000       5.7805305      0.49869466       4.8798679
3.000       5.9061942      0.48354666       5.0469826
3.000       6.0318579      0.47836337       5.3184059
3.000       6.1575216      0.45979950       5.4382177
3.000       6.2831853      0.44065587       5.5374450
3.000       6.4088490      0.43254932       5.7682757
3.000       6.5345127      0.41762208       5.9032793
3.000       6.6601764      0.40758623       6.1002405
3.000       6.7858401      0.39633884       6.2740469
3.000       6.9115038      0.38547192       6.4473414
3.000       7.0371675      0.37775196       6.6691527
3.000       7.1628313      0.37536978       6.9884961
3.000       7.2884950      0.35824755       7.0269532
3.000       7.4141587      0.35668527       7.3644627
3.000       7.5398224      0.34429606       7.4762818
3.000       7.6654861      0.34007916       7.7601368
3.000       7.7911498      0.33023479       7.9122089
3.000       7.9168135      0.31602725       7.9441244
3.000       8.0424772      0.31621589       8.3334237
3.000       8.2938046      0.30065231       8.6895282
3.000       8.5451320      0.28338836       8.9579494
3.000       8.7964594      0.27440781       9.4621633
3.000       9.0477868      0.26810610       10.060140
3.000       9.2991143      0.25843705       10.528095
3.000       9.5504417      0.24577414       10.846180
3.000       9.8017691      0.23875954       11.390542
3.000       10.053096      0.22518134       11.590501
3.000       10.304424      0.22058438       12.226894
3.000       10.555751      0.21142000       12.597483
3.000       10.807079      0.20299063       12.979895
3.000       11.058406      0.20046003       13.733324
3.000       11.309734      0.19543907       14.323157
3.000       11.561061      0.18320195       14.341462
3.000       11.812388      0.18016210       15.043429
3.000       12.063716      0.17434191       15.506556
3.000       12.315043      0.16710705       15.811492
3.000       12.566371      0.16437589       16.524867
3.000       12.817698      0.16068115       17.142150
3.000       13.069025      0.15378745       17.390848
3.000       13.320353      0.15080428       18.056398
3.000       13.571680      0.14529252       18.399853
3.000       13.823008      0.14278556       19.105666
3.000       14.074335      0.13932256       19.677747
3.000       14.325663      0.13335854       19.862561
3.000       14.576990      0.13071084       20.510933
3.000       14.828317      0.12832242       21.195731
3.000       15.079645      0.12382492       21.510556
3.000       15.330972      0.12119297       22.123650
3.000       15.582300      0.11712454       22.449817
3.000       15.833627      0.11636116       23.400197
3.000       16.084954      0.11100020       23.402029
3.000       16.587609      0.10509943       24.300881
3.000       17.090264      0.10244991       25.907658
3.000       17.592919     0.098029602       27.042149
3.000       18.095574     0.092700704       27.827254
3.000       18.598229     0.089718656       29.239353
3.000       19.100883     0.088989267       31.417255
3.000       19.603538     0.083413360       31.835323
3.000       20.106193     0.080878209       33.303611
3.000       20.608848     0.077048706       34.166205
3.000       21.111503     0.075450070       35.965603
3.000       21.614157     0.072513932       37.094254
3.000       22.116812     0.070590944       38.688941
3.000       22.619467     0.067134955       39.360995
3.000       23.122122     0.066043428       41.360229
3.000       23.624777     0.064264940       42.928677
3.000       24.127432     0.063086497       44.889002
3.000       24.630086     0.060722857       45.964259
3.000       25.132741     0.058472888       47.026687
3.000       25.635396     0.057679468       49.227933
3.000       26.138051     0.055058856       49.810057
3.000       26.640706     0.054371339       52.080778
3.000       27.143361     0.052411826       53.099495
3.000       27.646015     0.051225479       54.834504
3.000       28.148670     0.049475430       55.902790
3.000       28.651325     0.048442725       57.720882
3.000       29.153980     0.047337381       59.424841
3.000       29.656635     0.046055596       60.858083
3.000       30.159289     0.044636427       62.033031
3.000       30.661944     0.043672518       63.778979
3.000       31.164599     0.042621680       65.356000
3.000       31.667254     0.041191510       66.268813
3.000       32.169909     0.040776073       68.774136
3.000       33.175218     0.038586005       71.374233
3.000       34.180528     0.037899016       76.671596
3.000       35.185838     0.036620597       80.816374
3.000       36.191147     0.033554146       80.579302
3.000       37.196457     0.033317373       86.865182
3.000       38.201767     0.031676515       89.465996
3.000       39.207076     0.030346360       92.655294
3.000       40.212386     0.029457148       97.037698
3.000       41.217696     0.027712502       98.309869
3.000       42.223005     0.027173330       103.62404
3.000       43.228315     0.026817465       109.74706
3.000       44.233625     0.025499886       111.80625
3.000       45.238934     0.024659402       115.66179
3.000       46.244244     0.024189744       121.19218
3.000       47.249554     0.023868922       127.55462
3.000       48.254863     0.022739166       129.43987
3.000       49.260173     0.022438052       135.87614
3.000       50.265482     0.021659087       139.35417
3.000       51.270792     0.020392436       139.23533
3.000       52.276102     0.020459357       148.07162
3.000       53.281411     0.019824937       151.91800
3.000       54.286721     0.019277652       156.24467
3.000       55.292031     0.019174142       164.20025
3.000       56.297340     0.018833249       170.23903
3.000       57.302650     0.017944955       171.05539
3.000       58.307960     0.017133654       172.06945
3.000       59.313269     0.017353718       183.45028
3.000       60.318579     0.016943796       188.37978
3.000       61.323889     0.016280820       190.21099
3.000       62.329198     0.016145569       198.06067
3.000       63.334508     0.015772297       202.99550
3.000       64.339818     0.015426513       208.15052
3.000       66.350437     0.014830578       219.46219
3.000       68.361056     0.014268843       230.93264
3.000       70.371675     0.013511992       238.55214
3.000       72.382295     0.012900625       247.84380
3.000       74.392914     0.012747556       265.88382
3.000       76.403533     0.012120497       273.86152
3.000       78.414153     0.011596795       283.26414
3.000       80.424772     0.011652778       307.09252
3.000       82.435391     0.010683553       303.19853
3.000       84.446011     0.010567605       322.39199
3.000       86.456630     0.010210969       334.29674
3.000       88.467249    0.0098900342       346.90904
3.000       90.477868    0.0097156932       364.56178
3.000       92.488488    0.0091417320       366.40533
3.000       94.499107    0.0088972724       380.37350
3.000       96.509726    0.0086328979       393.13356
3.000       98.520346    0.0084973554       411.65351
3.000       100.53096    0.0081827928       421.18352
3.000       102.54158    0.0081916682       447.44811
3.000       104.55220    0.0076598755       443.49787
3.000       106.56282    0.0076293536       467.70838
3.000       108.57344    0.0074231937       481.31775
3.000       110.58406    0.0073219029       501.61653
3.000       112.59468    0.0070867005       512.46942
3.000       114.60530    0.0069189951       527.62746
3.000       116.61592    0.0068524236       550.53886
3.000       118.62654    0.0065556126       554.40752
3.000       120.63716    0.0064138020       570.46513
3.000       122.64778    0.0063051363       589.30997
3.000       124.65840    0.0061565843       604.19162
3.000       126.66902    0.0061022251       628.30378
