% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
1.500       4.9008845       3.7057484       22.098846
1.500       5.0265482       3.6272026       23.337355
1.500       5.1522120       3.4531945       23.926130
1.500       5.2778757       3.3213377       24.737782
1.500       5.4035394       3.1978135       25.559853
1.500       5.5292031       3.1608984       27.068763
1.500       5.6548668       2.9552187       27.072416
1.500       5.7805305       2.9059388       28.435430
1.500       5.9061942       2.7766234       28.980802
1.500       6.0318579       2.6361635       29.308657
1.500       6.1575216       2.5225670       29.835327
1.500       6.2831853       2.4933780       31.332712
1.500       6.4088490       2.3854499       31.811246
1.500       6.5345127       2.3269744       32.892849
1.500       6.6601764       2.2507977       33.687123
1.500       6.7858401       2.1409001       33.890466
1.500       6.9115038       2.0741493       34.691889
1.500       7.0371675       2.0164462       35.600046
1.500       7.1628313       1.9735378       36.742598
1.500       7.2884950       1.9021450       37.310189
1.500       7.4141587       1.8352826       37.892987
1.500       7.5398224       1.7735426       38.511925
1.500       7.6654861       1.7065293       38.940642
1.500       7.7911498       1.6711278       40.039126
1.500       7.9168135       1.6154386       40.608032
1.500       8.0424772       1.5693933       41.359146
1.500       8.2938046       1.4644810       42.326797
1.500       8.5451320       1.3932954       44.042281
1.500       8.7964594       1.3241787       45.660491
1.500       9.0477868       1.2333252       46.278040
1.500       9.2991143       1.1890460       48.438834
1.500       9.5504417       1.1154495       49.225544
1.500       9.8017691       1.0543381       50.299489
1.500       10.053096      0.99220803       51.070787
1.500       10.304424      0.94786143       52.539539
1.500       10.555751      0.90840969       54.127687
1.500       10.807079      0.86318739       55.195070
1.500       11.058406      0.81666101       55.948660
1.500       11.309734      0.79892871       58.551147
1.500       11.561061      0.74973220       58.690728
1.500       11.812388      0.72565986       60.592171
1.500       12.063716      0.67670246       60.188193
1.500       12.315043      0.66381562       62.809530
1.500       12.566371      0.61754351       62.082245
1.500       12.817698      0.58945933       62.886035
1.500       13.069025      0.56908810       64.354567
1.500       13.320353      0.55991748       67.041152
1.500       13.571680      0.52517931       66.508741
1.500       13.823008      0.51569749       69.003787
1.500       14.074335      0.49823002       70.369393
1.500       14.325663      0.47283751       70.424915
1.500       14.576990      0.45667997       71.661481
1.500       14.828317      0.44188717       72.988975
1.500       15.079645      0.42081187       73.102389
1.500       15.330972      0.40541261       74.007648
1.500       15.582300      0.39483874       75.680617
1.500       15.833627      0.38303873       77.028986
1.500       16.084954      0.36552891       77.063990
1.500       16.587609      0.34290320       79.285392
1.500       17.090264      0.31533301       79.741795
1.500       17.592919      0.30521329       84.195212
1.500       18.095574      0.28436082       85.360527
1.500       18.598229      0.25977770       84.661678
1.500       19.100883      0.24592079       86.821217
1.500       19.603538      0.23262372       88.782557
1.500       20.106193      0.22302916       91.837796
1.500       20.608848      0.20589236       91.300177
1.500       21.111503      0.19645622       93.646917
1.500       21.614157      0.18979822       97.090631
1.500       22.116812      0.17365061       95.173089
1.500       22.619467      0.16776233       98.358482
1.500       23.122122      0.15720961       98.453781
1.500       23.624777      0.15154765       101.23312
1.500       24.127432      0.14355637       102.14709
1.500       24.630086      0.13778808       104.29890
1.500       25.132741      0.13008286       104.61884
1.500       25.635396      0.12425546       106.04882
1.500       26.138051      0.11912627       107.76988
1.500       26.640706      0.11493588       110.09385
1.500       27.143361      0.10995538       111.39805
1.500       27.646015      0.10524826       112.66340
1.500       28.148670     0.098169422       110.92263
1.500       28.651325     0.094255503       112.30811
1.500       29.153980     0.090913736       114.12829
1.500       29.656635     0.086787082       114.68086
1.500       30.159289     0.082348566       114.44310
1.500       30.661944     0.080440059       117.47399
1.500       31.164599     0.076723473       117.64762
1.500       31.667254     0.073607871       118.42018
1.500       32.169909     0.071478555       120.55785
1.500       33.175218     0.065773952       121.66497
1.500       34.180528     0.060971700       123.34878
1.500       35.185838     0.056364182       124.38762
1.500       36.191147     0.053396332       128.22973
1.500       37.196457     0.049033298       127.83980
1.500       38.201767     0.045106859       127.39817
1.500       39.207076     0.042814217       130.72289
1.500       40.212386     0.041027763       135.15360
1.500       41.217696     0.038703781       137.30134
1.500       42.223005     0.035174042       134.13433
1.500       43.228315     0.032669468       133.69564
1.500       44.233625     0.031510387       138.15976
1.500       45.238934     0.028922548       135.65753
1.500       46.244244     0.027686352       138.71041
1.500       47.249554     0.025794943       137.84720
1.500       48.254863     0.024370305       138.72492
1.500       49.260173     0.023168527       140.29961
1.500       50.265482     0.021816601       140.36762
1.500       51.270792     0.020783576       141.90595
1.500       52.276102     0.019670269       142.36071
1.500       53.281411     0.018611038       142.61592
1.500       54.286721     0.017623299       142.83621
1.500       55.292031     0.016442527       140.80771
1.500       56.297340     0.015822880       143.02746
1.500       57.302650     0.014949163       142.49881
1.500       58.307960     0.014428054       144.89772
1.500       59.313269     0.013529565       143.02425
1.500       60.318579     0.012807605       142.39394
1.500       61.323889     0.012225049       142.82688
1.500       62.329198     0.011829523       145.11493
1.500       63.334508     0.011325477       145.76322
1.500       64.339818     0.010597905       142.99793
1.500       66.350437    0.0093716397       138.68108
1.500       68.361056    0.0086137052       139.40763
1.500       70.371675    0.0080739157       142.54374
1.500       72.382295    0.0074447669       143.02712
1.500       74.392914    0.0071131614       148.36369
1.500       76.403533    0.0061654291       139.30731
1.500       78.414153    0.0055900673       136.54338
1.500       80.424772    0.0051258853       135.08547
1.500       82.435391    0.0048160075       136.67797
1.500       84.446011    0.0044672910       136.28621
1.500       86.456630    0.0040884542       133.85183
1.500       88.467249    0.0038424172       134.77904
1.500       90.477868    0.0035420780       132.90933
1.500       92.488488    0.0031670598       126.93739
1.500       94.499107    0.0031147405       133.16045
1.500       96.509726    0.0028768037       131.00677
1.500       98.520346    0.0025668200       124.34933
1.500       100.53096    0.0025264251       130.03979
1.500       102.54158    0.0022454712       122.65290
1.500       104.55220    0.0021962906       127.16267
1.500       106.56282    0.0018774751       115.09636
1.500       108.57344    0.0018901106       122.55423
1.500       110.58406    0.0018312578       125.45771
1.500       112.59468    0.0015983536       115.58374
1.500       114.60530    0.0015067852       114.90415
1.500       116.61592    0.0014152702       113.70594
1.500       118.62654    0.0013858324       117.19971
1.500       120.63716    0.0012640582       112.42959
1.500       122.64778    0.0012897089       120.54272
1.500       124.65840    0.0010902953       106.99882
1.500       126.66902    0.0011735024       120.82740
1.500       128.67964    0.0010064979       108.64571
1.500       132.70087   0.00083022105       98.284571
1.500       136.72211   0.00088747146       114.90553
1.500       140.74335   0.00080810042       114.13511
1.500       144.76459   0.00066833741       102.71954
1.500       148.78583   0.00053589295       89.419657
1.500       152.80707   0.00030827891       55.724270
1.500       156.82831   0.00037942984       74.143843
1.500       160.84954   0.00042441845       89.479597
1.500       164.87078   0.00041336707       93.850638
1.500       168.89202   0.00044794538       109.32581
1.500       172.91326   0.00034566429       90.533574
1.500       176.93450   0.00024313596       68.227117
1.500       180.95574   0.00027688064       83.115098
1.500       184.97698   0.00027591306       88.469901
