% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.750       76.403533     0.095902026       2166.8975
0.750       78.414153     0.092662618       2263.3837
0.750       80.424772     0.090038488       2372.8373
0.750       82.435391     0.086147189       2444.8515
0.750       84.446011     0.084438747       2576.0213
0.750       86.456630     0.082634252       2705.3612
0.750       88.467249     0.080911084       2838.0880
0.750       90.477868     0.078373185       2940.7956
0.750       92.488488     0.075702701       3034.2033
0.750       94.499107     0.073225381       3130.5094
0.750       96.509726     0.072460671       3299.7867
0.750       98.520346     0.070601758       3420.2949
0.750       100.53096     0.068482785       3524.9359
0.750       102.54158     0.066454860       3629.9202
0.750       104.55220     0.065297763       3780.6644
0.750       106.56282     0.063576171       3897.4610
0.750       108.57344     0.061814611       4008.0416
0.750       110.58406     0.059996563       4110.3068
0.750       112.59468     0.059764076       4321.7943
0.750       114.60530     0.058742210       4479.5527
0.750       116.61592     0.057579756       4626.0849
0.750       118.62654     0.056221481       4754.6452
0.750       120.63716     0.054970188       4889.2334
0.750       122.64778     0.053981058       5045.3430
0.750       124.65840     0.052740744       5175.8433
0.750       126.66902     0.051532328       5305.9263
0.750       128.67964     0.050728041       5475.8030
0.750       132.70087     0.049170997       5821.0404
0.750       136.72211     0.047165139       6106.7151
0.750       140.74335     0.045633614       6445.2354
0.750       144.76459     0.043317222       6657.6028
0.750       148.78583     0.042558625       7101.3766
0.750       152.80707     0.041625806       7524.2502
0.750       156.82831     0.040190149       7853.4995
0.750       160.84954     0.039049611       8232.7792
0.750       164.87078     0.037976465       8622.1564
0.750       168.89202     0.037526163       9158.6574
0.750       172.91326     0.035405258       9273.0567
0.750       176.93450     0.034700581       9737.4347
0.750       180.95574     0.033776675       10139.213
0.750       184.97698     0.033150148       10629.400
0.750       188.99821     0.032199269       11012.587
0.750       193.01945     0.032241012       11745.788
0.750       197.04069     0.030069052       11653.537
0.750       201.06193     0.029893610       12309.436
0.750       205.08317     0.028552629       12476.892
0.750       209.10441     0.028404477       13156.689
0.750       213.12565     0.027587045       13529.526
0.750       217.14688     0.026968143       13988.853
0.750       221.16812     0.026822396       14700.613
0.750       225.18936     0.025648029       14837.744
0.750       229.21060     0.024932670       15210.488
0.750       233.23184     0.024607708       15816.301
0.750       237.25308     0.024348084       16472.921
0.750       241.27432     0.023591144       16786.206
0.750       245.29555     0.023414487       17507.492
0.750       249.31679     0.022602079       17744.887
0.750       253.33803     0.022265510       18340.200
0.750       257.35927     0.021747193       18779.884
0.750       265.40175     0.020449994       19367.554
0.750       273.44422     0.020279409       21005.442
0.750       281.48670     0.018837695       21284.903
0.750       289.52918     0.017938820       22056.731
0.750       297.57166     0.017525761       23394.934
0.750       305.61413     0.016914889       24460.184
0.750       313.65661     0.016178602       25291.500
0.750       321.69909     0.015583499       26283.592
0.750       329.74156     0.015244033       27687.978
0.750       337.78404     0.014582419       28471.951
0.750       345.82652     0.014273184       29906.529
0.750       353.86900     0.013462645       30222.348
0.750       361.91147     0.012852511       30864.929
0.750       369.95395     0.013038427       33445.561
0.750       377.99643     0.012057387       32990.322
0.750       386.03891     0.011709547       34127.429
0.750       394.08138     0.011598775       35961.693
0.750       402.12386     0.011057026       36424.039
0.750       410.16634     0.010500252       36707.094
0.750       418.20881     0.010285114       38111.752
0.750       426.25129     0.010182383       39950.004
0.750       434.29377    0.0094141798       39066.413
0.750       442.33625    0.0094458616       41416.121
0.750       450.37872    0.0090520363       41893.837
0.750       458.42120    0.0086299416       42118.432
0.750       466.46368    0.0083835547       43107.412
0.750       474.50615    0.0081341428       44025.835
0.750       482.54863    0.0079132941       45045.440
0.750       490.59111    0.0076216420       45590.864
0.750       498.63359    0.0073663124       46266.322
0.750       506.67606    0.0071670701       47228.383
0.750       514.71854    0.0069822844       48236.660
1.000     0.062831853       1013.1486     0.012731600
1.000      0.12566371       1571.8557      0.15802017
1.000      0.18849556       604.50033      0.20510213
1.000      0.25132741       449.75407      0.36171369
1.000      0.31415927       305.95223      0.48058864
1.000      0.37699112       228.53544      0.62032198
1.000      0.43982297       175.65311      0.75711149
1.000      0.50265482       143.94641      0.92614856
1.000      0.56548668       117.81929       1.0793288
1.000      0.62831853       106.63340       1.3399948
1.000      0.69115038       96.957455       1.6216948
1.000      0.75398224       81.266492       1.7646765
1.000      0.81681409       75.002878       2.0707032
1.000      0.87964594       66.753248       2.3017936
1.000      0.94247780       61.874930       2.6242087
1.000       1.0053096       56.515787       2.9089723
1.000       1.0681415       51.642741       3.1883494
1.000       1.1309734       47.284258       3.4653249
1.000       1.1938052       46.588466       4.0155874
1.000       1.2566371       42.894857       4.3122614
1.000       1.3194689       42.056322       4.8943952
1.000       1.3823008       38.264675       5.1200704
1.000       1.4451326       35.769525       5.4689826
1.000       1.5079645       35.097603       6.0970680
1.000       1.5707963       32.429942       6.3676042
1.000       1.6336282       31.292432       6.9114508
1.000       1.6964600       29.864019       7.3866822
1.000       1.7592919       28.778604       7.9387785
1.000       1.8221237       27.603196       8.4598610
1.000       1.8849556       26.810269       9.0965099
1.000       1.9477874       26.070911       9.7600298
1.000       2.0106193       25.174437       10.366200
1.000       2.0734512       23.491511       10.608711
1.000       2.1362830       23.226503       11.471770
1.000       2.1991149       22.287949       12.008371
1.000       2.2619467       21.316161       12.497592
1.000       2.3247786       20.620783       13.125631
1.000       2.3876104       19.661191       13.557215
1.000       2.4504423       19.295456       14.383306
1.000       2.5132741       18.274415       14.697157
1.000       2.5761060       17.918344       15.518842
1.000       2.6389378       17.042469       15.866833
1.000       2.7017697       16.534431       16.519789
1.000       2.7646015       16.224018       17.367060
1.000       2.8274334       15.486789       17.734085
1.000       2.8902652       15.186722       18.575795
1.000       2.9530971       15.122897       19.730515
1.000       3.0159289       14.481561       20.125605
1.000       3.0787608       14.233746       21.043467
1.000       3.1415927       13.822975       21.713078
1.000       3.2044245       13.302353       22.174246
1.000       3.2672564       12.916768       22.823055
1.000       3.3300882       12.435403       23.264695
1.000       3.3929201       12.079371       23.902068
1.000       3.4557519       11.694819       24.450707
1.000       3.5185838       11.379284       25.112439
1.000       3.5814156       11.227135       26.127833
1.000       3.6442475       10.934173       26.808950
1.000       3.7070793       10.616612       27.400081
