% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
1.500       3.0787608       6.0587522       8.9573861
1.500       3.1415927       5.8297911       9.1574145
1.500       3.2044245       5.6562145       9.4285795
1.500       3.2672564       5.4763913       9.6764123
1.500       3.3300882       5.3804231       10.065930
1.500       3.3929201       5.2014032       10.292282
1.500       3.4557519       5.0813148       10.623657
1.500       3.5185838       4.9879975       11.007791
1.500       3.5814156       4.9137403       11.435275
1.500       3.6442475       4.7312667       11.600355
1.500       3.7070793       4.5566021       11.759992
1.500       3.7699112       4.4476300       12.072363
1.500       3.8327430       4.3423083       12.385685
1.500       3.8955749       4.2429035       12.707148
1.500       3.9584067       4.1125060       12.922248
1.500       4.0212386       4.0333840       13.286768
1.500       4.1469023       3.7771401       13.645981
1.500       4.2725660       3.6606547       14.464231
1.500       4.3982297       3.5171510       15.159853
1.500       4.5238934       3.3180561       15.562920
1.500       4.6495571       3.1596317       16.089460
1.500       4.7752208       3.0047690       16.575313
1.500       4.9008845       2.9146397       17.381152
1.500       5.0265482       2.8484362       18.326787
1.500       5.1522120       2.7040195       18.735326
1.500       5.2778757       2.5930170       19.313149
1.500       5.4035394       2.4914492       19.913943
1.500       5.5292031       2.4583323       21.052247
1.500       5.6548668       2.2984203       21.055563
1.500       5.7805305       2.2556957       22.072618
1.500       5.9061942       2.1507886       22.448698
1.500       6.0318579       2.0378641       22.656811
1.500       6.1575216       1.9545025       23.116619
1.500       6.2831853       1.9231368       24.166850
1.500       6.4088490       1.8434372       24.583217
1.500       6.5345127       1.7973040       25.405716
1.500       6.6601764       1.7369850       25.997017
1.500       6.7858401       1.6563545       26.220104
1.500       6.9115038       1.5982127       26.731449
1.500       7.0371675       1.5535057       27.426904
1.500       7.1628313       1.5175922       28.253972
1.500       7.2884950       1.4657426       28.750244
1.500       7.4141587       1.4114538       29.142215
1.500       7.5398224       1.3659821       29.661877
1.500       7.6654861       1.3147511       30.000805
1.500       7.7911498       1.2870748       30.837468
1.500       7.9168135       1.2449696       31.295380
1.500       8.0424772       1.2085975       31.850881
1.500       8.2938046       1.1306796       32.679185
1.500       8.5451320       1.0820032       34.202286
1.500       8.7964594       1.0256271       35.365798
1.500       9.0477868      0.95421628       35.805040
1.500       9.2991143      0.92100106       37.519336
1.500       9.5504417      0.86398243       38.128133
1.500       9.8017691      0.81946178       39.094203
1.500       10.053096      0.77305315       39.790479
1.500       10.304424      0.73728627       40.867451
1.500       10.555751      0.70802424       42.187699
1.500       10.807079      0.67279055       43.020463
1.500       11.058406      0.63997652       43.844176
1.500       11.309734      0.62500277       45.804624
1.500       11.561061      0.58835102       46.057445
1.500       11.812388      0.57093689       47.672894
1.500       12.063716      0.53230026       47.344576
1.500       12.315043      0.52366226       49.548368
1.500       12.566371      0.49055363       49.315830
1.500       12.817698      0.46500169       49.608363
1.500       13.069025      0.45329976       51.260798
1.500       13.320353      0.44617332       53.422111
1.500       13.571680      0.42029490       53.226173
1.500       13.823008      0.41435951       55.444085
1.500       14.074335      0.39985730       56.475353
1.500       14.325663      0.38178829       56.863947
1.500       14.576990      0.36674649       57.549266
1.500       14.828317      0.35668489       58.915638
1.500       15.079645      0.34009586       59.080605
1.500       15.330972      0.32749007       59.782969
1.500       15.582300      0.32068867       61.467921
1.500       15.833627      0.31322698       62.989861
1.500       16.084954      0.29802967       62.833212
1.500       16.587609      0.28237659       65.290551
1.500       17.090264      0.25971439       65.676892
1.500       17.592919      0.25312148       69.825323
1.500       18.095574      0.23736913       71.254379
1.500       18.598229      0.21855610       71.227539
1.500       19.100883      0.21039824       74.280140
1.500       19.603538      0.19875942       75.857995
1.500       20.106193      0.19083875       78.582593
1.500       20.608848      0.17911322       79.425332
1.500       21.111503      0.17177095       81.879922
1.500       21.614157      0.16696327       85.409491
1.500       22.116812      0.15561790       85.289860
1.500       22.619467      0.14887737       87.286296
1.500       23.122122      0.14321597       89.690152
1.500       23.624777      0.13886490       92.761098
1.500       24.127432      0.13085684       93.110777
1.500       24.630086      0.12728061       96.345253
1.500       25.132741      0.12084616       97.190248
1.500       25.635396      0.11733331       100.14094
1.500       26.138051      0.11149879       100.86953
1.500       26.640706      0.10877497       104.19249
1.500       27.143361      0.10601758       107.40859
1.500       27.646015      0.10060028       107.68794
1.500       28.148670     0.096181889       108.67689
1.500       28.651325     0.093403922       111.29342
1.500       29.153980     0.089537406       112.40052
1.500       29.656635     0.086178611       113.87683
1.500       30.159289     0.083768616       116.41660
1.500       30.661944     0.081385173       118.85422
1.500       31.164599     0.078500029       120.37179
1.500       31.667254     0.075489574       121.44746
1.500       32.169909     0.074232941       125.20348
1.500       33.175218     0.069290360       128.16943
1.500       34.180528     0.065314754       132.13500
1.500       35.185838     0.062587561       138.12172
1.500       36.191147     0.058864977       141.36252
1.500       37.196457     0.054961291       143.29529
1.500       38.201767     0.051241150       144.72364
1.500       39.207076     0.050181304       153.21651
1.500       40.212386     0.049160252       161.94363
1.500       41.217696     0.045471228       161.30880
1.500       42.223005     0.043320931       165.20206
1.500       43.228315     0.042021233       171.96655
1.500       44.233625     0.039575439       173.52161
1.500       45.238934     0.037397907       175.41012
1.500       46.244244     0.036316543       181.94822
1.500       47.249554     0.034791099       185.92232
1.500       48.254863     0.033069174       188.24215
1.500       49.260173     0.032193554       194.95168
1.500       50.265482     0.031270543       201.19410
1.500       51.270792     0.029999464       204.83013
1.500       52.276102     0.029041713       210.18517
1.500       53.281411     0.027467624       210.48373
1.500       54.286721     0.026926524       218.23851
1.500       55.292031     0.025568106       218.95579
1.500       56.297340     0.024818734       224.34352
1.500       57.302650     0.024101025       229.73644
1.500       58.307960     0.022896259       229.94201
1.500       59.313269     0.022226937       234.96624
1.500       60.318579     0.021495712       238.98762
1.500       61.323889     0.021219200       247.90674
1.500       62.329198     0.020173201       247.46837
1.500       63.334508     0.019763164       254.35948
1.500       64.339818     0.019516826       263.34127
1.500       66.350437     0.018194870       269.24682
1.500       68.361056     0.017161451       277.74775
1.500       70.371675     0.015724351       277.61099
1.500       72.382295     0.015579603       299.31170
1.500       74.392914     0.014421797       300.80452
1.500       76.403533     0.013954225       315.29445
1.500       78.414153     0.013354480       326.19748
1.500       80.424772     0.012539498       330.46077
1.500       82.435391     0.012196446       346.13432
1.500       84.446011     0.011599868       353.88383
1.500       86.456630     0.011028210       361.05236
1.500       88.467249     0.010692106       375.04301
1.500       90.477868    0.0099958851       375.07541
1.500       92.488488    0.0095752368       383.78042
1.500       94.499107    0.0092935457       397.31486
1.500       96.509726    0.0089318673       406.74832
1.500       98.520346    0.0084042565       407.14334
1.500       100.53096    0.0082809188       426.23424
1.500       102.54158    0.0080493300       439.67327
1.500       104.55220    0.0076512730       442.99980
1.500       106.56282    0.0073100617       448.13457
1.500       108.57344    0.0071068881       460.80858
1.500       110.58406    0.0068676225       470.49421
