logk z475 z450 z425 z400 z375 z350 z325 z300 z295 z290 z285 z280 z275 z270 z265 z260 z255 z250 z245 z240 z235 z230 z225 z220 z215 z210 z205 z200 z195 z190 z185 z180 z175 z170 z165 z160 z155 z150 z145 z140 z135 z130 z125 z120 z115 z110 z105 z100 z095 z090 z085 z080 z075 z070 z065 z060 z055 z050 z045 z040 z035 z030 z025 z020 z015 z010 z005 z000
2.999557546976602485e+00 1.970043797947816366e-01 2.258844338635756233e-01 2.794889630994557561e-01 2.931853139978866651e-01 3.279925110354834916e-01 3.664895702564507918e-01 3.795811616896213048e-01 3.955946507019092451e-01 3.998543384739063344e-01 4.025915839851772482e-01 4.052800706320730528e-01 4.066183689128309298e-01 4.001559389198937611e-01 3.980742997254886339e-01 3.957075390599940068e-01 3.829607247336410669e-01 3.698429197577857708e-01 3.752309997251899731e-01 3.799638497849496810e-01 3.874241774773816149e-01 3.946911203698038606e-01 3.878632150797586275e-01 3.861001865528811416e-01 3.839000959802103541e-01 3.699127869947361757e-01 3.693785647551505180e-01 3.598724908618203266e-01 3.586312998875942348e-01 3.515847727220453023e-01 3.176974200204357723e-01 3.050616880237699280e-01 3.084732405681192002e-01 3.186540619980305911e-01 2.999634403264589411e-01 2.927654741041796904e-01 2.848924470287714783e-01 2.606362127288239794e-01 2.613889703673030751e-01 2.519021272886775575e-01 2.288482237053184876e-01 2.303408975425081107e-01 2.197832698310452082e-01 2.101310837101534601e-01 1.970516107167968045e-01 1.918063979416623765e-01 1.709115771007480300e-01 1.544562488959542734e-01 1.179532879023838521e-01 1.342792568221283511e-01 9.718752085586422618e-02 9.334151997797707212e-02 8.512490940993046318e-02 6.042772590276252603e-02 6.301293474021320284e-02 6.538396339657992495e-02 4.916932353392418353e-02 1.987229380552181512e-02 -1.066716670861389375e-02 -2.289357950714931630e-02 -1.118242730646675648e-02 -5.439223897921504486e-02 -4.945546368162252737e-02 -6.627627729141623292e-02 -8.770040454330947644e-02 -8.268828936755619197e-02 -1.053684865209057880e-01 -1.273880666584885080e-01 -1.137473184545078619e-01
3.028543412051463601e+00 2.487063835213906560e-01 2.761184586926199724e-01 2.959730744334445052e-01 3.289938985515937775e-01 3.401661139577603632e-01 3.824178277050312436e-01 4.021900781300877803e-01 4.008238776879952669e-01 4.061914328225194049e-01 4.061364643475282588e-01 4.111596202651038312e-01 4.216160955280735534e-01 4.235508503130576141e-01 4.199058073524812307e-01 4.146720239517377449e-01 4.067486183527120880e-01 3.982807071110924801e-01 3.981687743354941356e-01 3.997100692776437425e-01 3.985340110049596096e-01 3.931291236418752999e-01 4.019105907304718062e-01 4.015963118463729553e-01 4.007109152261664753e-01 4.030356153167197752e-01 3.950788216389309881e-01 3.784966390262879954e-01 3.722895412850119046e-01 3.542074429677150027e-01 3.519445784527824861e-01 3.440021033924157701e-01 3.388236143446649029e-01 3.344104696320927550e-01 3.127932023683321905e-01 2.979643531704094794e-01 3.088965748298750369e-01 2.915881129046559161e-01 2.842947446384254118e-01 2.733141748937228388e-01 2.361925234122874417e-01 2.355094208292400626e-01 2.270547711819518866e-01 2.358564293262348233e-01 1.968716289393615260e-01 1.990874434165579021e-01 1.751173561273882129e-01 1.675943983346219468e-01 1.611794388715748205e-01 1.451122408448971002e-01 1.318022628001066510e-01 8.983091102301800357e-02 9.221564442345406287e-02 9.286970345368728008e-02 7.495259161228920441e-02 6.268134917565622299e-02 3.690913475295114904e-02 4.033811520329155798e-02 1.828421165558731173e-02 1.764292900277465367e-02 -4.741851074298840570e-03 -2.949777721477512063e-02 -3.669208265658775725e-02 -6.059544689222062103e-02 -8.024188034712478879e-02 -7.222814848388010855e-02 -1.075508012856327550e-01 -1.063456894149661103e-01 -1.021743636943727301e-01
3.056719617865788052e+00 2.476597751068918829e-01 2.653061316594044761e-01 3.156780279104956510e-01 3.274463719675266282e-01 3.734243571134755468e-01 3.734020456658046494e-01 4.016473389993229781e-01 4.326900928468417340e-01 4.268433825005765181e-01 4.134823160549614962e-01 4.091109454799044531e-01 4.143505032706010227e-01 4.126207496868803948e-01 4.197825603606914480e-01 4.381554815087261301e-01 4.496093105415279179e-01 4.517909138844312666e-01 4.471359604514376085e-01 4.251433425021439172e-01 4.117536062606945158e-01 4.178740091155398462e-01 4.195836792496104306e-01 4.128457653214230305e-01 4.187229016249516822e-01 4.108663593626758481e-01 4.064025058017396996e-01 4.004928106248075159e-01 3.874971864922467923e-01 3.738691609611675126e-01 3.757975870905392313e-01 3.653806531086681297e-01 3.583335890649985700e-01 3.673271484283452959e-01 3.364395377589144420e-01 3.319301884851388329e-01 3.222613656399144211e-01 3.193022511392459295e-01 3.050576764536551688e-01 2.804870800624799654e-01 2.884428816215329205e-01 2.622946064684039125e-01 2.458290806866492428e-01 2.361654812693704808e-01 2.260624366783373917e-01 2.125851230301178396e-01 1.840113466040593782e-01 1.785370971052964439e-01 1.685905042051153990e-01 1.801074728285632365e-01 1.494323039236941653e-01 1.214228203362939795e-01 1.208844017964542800e-01 9.953747151098250867e-02 8.471283110120016169e-02 9.119476193935636965e-02 7.780848643165468037e-02 3.791549455658346085e-02 2.927056500691115060e-02 -9.930170444572854107e-04 -1.268706378187713221e-03 -6.124933405174487651e-03 -2.203607202572653925e-02 -5.109904242633243193e-02 -5.216857791311164255e-02 -7.067219921056155929e-02 -1.026284492738168547e-01 -9.210949121818511054e-02 -9.158421727468225859e-02
3.084116911789697824e+00 2.642739517228315238e-01 2.651255422925456462e-01 3.068652748196091240e-01 3.466137496440143684e-01 3.794004698342145487e-01 3.843941598757946165e-01 4.365650760326452717e-01 4.346291683085036217e-01 4.412501392061268790e-01 4.453228999622101947e-01 4.403030224896599676e-01 4.429022072634945517e-01 4.482011962692037388e-01 4.537320463761195799e-01 4.574181418469625560e-01 4.449203204954947366e-01 4.372647086616733847e-01 4.424129390673564588e-01 4.442584096209389322e-01 4.505758634660304573e-01 4.551147897311715873e-01 4.449617050260589179e-01 4.473851774444703167e-01 4.338109766599593797e-01 4.059874068703812067e-01 4.070707705477896177e-01 4.203959767975497530e-01 4.134512515749171890e-01 4.061902954636709695e-01 3.931693488118737090e-01 3.861217022413167554e-01 3.803119474688415602e-01 3.512309276161624805e-01 3.511791306105931376e-01 3.540140798049699056e-01 3.490137742560463496e-01 3.471972873478807453e-01 3.099755637734488145e-01 2.912008909549462787e-01 2.941044408046764036e-01 2.696810548168949162e-01 2.737505028056733680e-01 2.439439873985788099e-01 2.568968029370488071e-01 2.333170932961653177e-01 2.184192743406120074e-01 2.125557460503513241e-01 1.890376521383233255e-01 1.661756913267467828e-01 1.535284639799577577e-01 1.345103506554705397e-01 1.436343168947924187e-01 1.226846957336672067e-01 1.006105266848183882e-01 7.199916874668155220e-02 9.698621649128853772e-02 7.742483492832413772e-02 3.874979461348448950e-02 2.964839094365457131e-02 2.397376870408778754e-02 8.314423500536322065e-03 -3.302207845714704576e-02 -3.487222175695956633e-02 -4.712730924964628892e-02 -6.356584267432963120e-02 -6.898975043215990754e-02 -9.413317774898885548e-02 -1.133422874914203904e-01
3.110783567040007913e+00 2.693593706297002788e-01 3.082221672690356185e-01 3.176341812846365520e-01 3.440925246068928245e-01 4.124165779024671075e-01 4.164214426092871513e-01 4.342733891730373719e-01 4.651476449346312325e-01 4.674095789844893711e-01 4.666919817719176189e-01 4.730686275885587766e-01 4.816990610453947275e-01 4.689314985813602954e-01 4.507760926603596174e-01 4.678368048537374646e-01 4.736780184831155260e-01 4.652694987842188046e-01 4.669796631309262036e-01 4.726966840931921543e-01 4.596709206969057937e-01 4.572060616257798138e-01 4.587705929142580352e-01 4.556816618833637311e-01 4.600903741623604271e-01 4.458532635218611095e-01 4.263032731698103150e-01 4.236467589282599810e-01 4.261138658144528191e-01 4.134734328026800076e-01 3.950370916688843992e-01 3.986998030935473558e-01 3.886911681243808703e-01 3.903124659407211650e-01 3.648049974787843652e-01 3.660847444541435736e-01 3.672336330329047938e-01 3.630640739856683674e-01 3.393560079913718330e-01 3.141633002999123514e-01 3.236806170861271092e-01 2.983115568763010095e-01 2.869658409076412675e-01 2.845279180130487195e-01 2.597412218262316608e-01 2.452937097913519826e-01 2.305862586803931746e-01 2.154079806270088882e-01 1.940557572788995655e-01 1.913529633950079578e-01 1.935875574206434857e-01 1.635355413517519951e-01 1.522720665579971600e-01 1.480040839766194882e-01 1.274194260412887525e-01 1.002583147778140504e-01 7.720668264749375176e-02 7.264034737688213061e-02 6.111189278511727080e-02 2.973650355575857204e-02 2.912722171447727423e-02 1.232859888210560001e-03 1.883708040921499086e-02 -2.810964476187739411e-02 -4.669341511478208168e-02 -4.132673897278354991e-02 -5.976328596693735590e-02 -6.742253906584476375e-02 -9.316895401947491995e-02
3.136757543241478263e+00 2.627709791151626173e-01 3.192529942352202443e-01 3.438686637410816038e-01 3.903608222941836181e-01 4.180461673868467454e-01 4.331264537823991123e-01 4.520294574541244281e-01 4.635337583458193911e-01 4.759818828172606153e-01 4.862669278105526405e-01 4.915606385609390117e-01 4.785344539314317913e-01 4.763976567199849632e-01 4.840286401786982329e-01 4.973963685333278040e-01 4.943023166781044808e-01 4.874836329712626259e-01 4.915568725155919361e-01 5.018711455030406832e-01 5.048723665996895926e-01 4.814002363304474286e-01 4.724879512975938001e-01 4.624068595847523611e-01 4.603796246758787292e-01 4.561692862267912596e-01 4.500508812036591588e-01 4.410445045363659555e-01 4.399256720011343047e-01 4.346349605640668634e-01 4.123230868925172876e-01 4.217159443194091750e-01 4.200765318323026465e-01 4.091609523846209684e-01 3.829955976064153278e-01 3.742356254580833652e-01 3.580216516523805903e-01 3.523980846437556047e-01 3.513157962631046627e-01 3.504355822251624120e-01 3.156356662912347955e-01 3.011732991666127290e-01 2.973379789650184568e-01 2.974507798528148173e-01 2.917698578341983429e-01 2.881879833235206356e-01 2.645158531032368310e-01 2.302464189221290480e-01 2.158891275205483684e-01 2.066706877866166803e-01 1.979591309420500600e-01 1.952232098871906352e-01 1.465059176158865217e-01 1.485116142078876100e-01 1.286563100148327699e-01 1.287878835883725370e-01 1.037519183596807421e-01 8.952097640093867326e-02 7.098559273864271657e-02 6.529415139391030187e-02 1.873872652892076898e-02 1.324256119121090293e-02 -3.801590641716407534e-03 -2.098538510892246703e-02 -5.894262345306599225e-03 -4.643114327693549648e-02 -6.219107190193308432e-02 -8.131920888667081015e-02 -8.240237624872971678e-02
3.162080133523614389e+00 2.707910061780217648e-01 3.213802728871554271e-01 3.339455200523387401e-01 3.908718433633013856e-01 4.225977339136735011e-01 4.533283444010725582e-01 4.740803398913202016e-01 4.801314421266693055e-01 4.873014840188466534e-01 4.948585484929590717e-01 4.987370048824483759e-01 4.997709420195133867e-01 5.016561755449976401e-01 5.125779881568308660e-01 5.194666323263980034e-01 5.163371636462952274e-01 5.185640166293711273e-01 5.215802862740734902e-01 5.224090373110380492e-01 5.055567011426045365e-01 4.865786819251335382e-01 4.862177108484614374e-01 4.944768854410828696e-01 4.895411813625152875e-01 4.823361933113293754e-01 4.677533353326894239e-01 4.556308267521868016e-01 4.634998852779317335e-01 4.490410995527953086e-01 4.596721257924395454e-01 4.390649487788832461e-01 4.301194910824412965e-01 4.103498482054543373e-01 3.973378198916945880e-01 4.293188674449371911e-01 3.878125472903284909e-01 3.791240441605621680e-01 3.682411071113299572e-01 3.492480459491018596e-01 3.240522281622569833e-01 3.410189752111608130e-01 3.181802767969665324e-01 3.089539945304560220e-01 2.985152397421722559e-01 2.887366878020165006e-01 2.493567350952024253e-01 2.538303894175746867e-01 2.492434194811277426e-01 2.277412287512193823e-01 2.090652447622657895e-01 1.989101000724290136e-01 2.081550225120115671e-01 1.610162490993049533e-01 1.377135504966389701e-01 1.327554046499442864e-01 1.136588654911088320e-01 8.965356759500514583e-02 8.558705220150754356e-02 4.296159033396230315e-02 4.330718699779576020e-02 1.968472918008644379e-02 3.688904488139441162e-02 1.224331684755654813e-02 -8.179672865188962819e-03 -4.644649996145799181e-02 -5.138468259209022504e-02 -4.536418426699259654e-02 -9.783349025876778016e-02
3.186771229778120329e+00 2.975644280235626993e-01 3.424072873589414923e-01 3.919211827992614139e-01 3.768782743198006990e-01 4.434399405575746855e-01 4.648142192336298661e-01 4.614866762744739281e-01 5.044507190733673596e-01 5.256647816658012173e-01 5.133278697013776704e-01 5.099006815089354161e-01 5.230602609539198866e-01 5.257154573529191355e-01 5.425437475314631719e-01 5.513894327853245958e-01 5.450295125239662530e-01 5.210185267805950149e-01 5.112008808746131283e-01 5.236211236660421875e-01 5.196403748369360365e-01 5.187350604216762751e-01 5.324061328371992863e-01 5.274183920208669329e-01 5.237801356456126545e-01 5.166730131429563277e-01 5.053631069639299422e-01 4.796255148068613861e-01 4.921695400723146707e-01 4.769727262806610080e-01 4.623991633895408460e-01 4.445692562278691362e-01 4.571577416186298204e-01 4.344498070849034388e-01 4.430768837581612885e-01 4.271463349320676617e-01 4.034366809733717085e-01 4.036857665681439777e-01 3.835250623102205991e-01 3.880834823627836161e-01 3.488053442103817847e-01 3.414825606320394114e-01 3.386591551813930567e-01 3.396746458596905383e-01 3.137841535808820193e-01 2.937339809626953735e-01 2.938547235547428471e-01 2.921406106952157411e-01 2.691133524259164966e-01 2.260877665487059374e-01 2.205518818444003604e-01 2.115202112277523583e-01 2.127402045079044013e-01 1.741384846711531154e-01 1.624278121815261877e-01 1.432445684637543015e-01 1.138590853102132566e-01 1.044688729587097548e-01 9.726779076076785824e-02 9.255632280680753388e-02 5.495829350898828736e-02 3.150380828269540995e-02 1.488813767392959536e-02 1.869020775487563457e-02 -4.875879211330180416e-03 -1.720595115964515878e-02 -2.838054286620846078e-02 -6.339640440600639859e-02 -6.572158732199828712e-02
3.210867337225647766e+00 2.886055250849690057e-01 3.808779660835120429e-01 3.848409329799568068e-01 4.292645686676569983e-01 4.548573950080530559e-01 4.652213836444141215e-01 4.969220478772282124e-01 5.236837574820113472e-01 5.259064138561683199e-01 5.352109492960699377e-01 5.422705236307255872e-01 5.440297182799985753e-01 5.421825449309706224e-01 5.442822863129233024e-01 5.450657506513252315e-01 5.514952166286286594e-01 5.464686761904559154e-01 5.345284301266548521e-01 5.387501185927435765e-01 5.515024392945077070e-01 5.491889057925337658e-01 5.391637681686163308e-01 5.474047389108123163e-01 5.337107500104718572e-01 5.124850585918924173e-01 5.079385816670179965e-01 5.139552406973891818e-01 4.919769585397668621e-01 4.909727716466730785e-01 5.079303694847987494e-01 4.760093511587622506e-01 4.626032483223180836e-01 4.503912795803362012e-01 4.464631828935549107e-01 4.436771960263758974e-01 4.389433003370233899e-01 4.258436155705653814e-01 4.176680949846756086e-01 4.009648237919277158e-01 3.741885009699039144e-01 3.691782224091540998e-01 3.582154899597440600e-01 3.614806088136902074e-01 3.225354108808788922e-01 3.252036999352429514e-01 3.061706892694406879e-01 2.891054851350200461e-01 2.425755736835685239e-01 2.555530030275991460e-01 2.377319390108704189e-01 2.303434032818311161e-01 2.123670351554652336e-01 2.065473121037977866e-01 1.810397043062998701e-01 1.543176627061432771e-01 1.207302825130396468e-01 1.170401571806931745e-01 1.089184083245796353e-01 8.420036638926239880e-02 6.011047693507279993e-02 6.011251591003464317e-02 5.385229846255660396e-02 1.815781781559305808e-02 1.388867655509774118e-02 9.209647474858065688e-03 -2.700829785468614533e-02 -6.266355403032235205e-02 -6.100749075399104771e-02
3.234396457671274927e+00 2.884142467032482782e-01 3.758191938541099453e-01 4.086293641921992514e-01 4.451760062224573988e-01 4.687273416189038922e-01 5.085552357979978844e-01 5.392629715961334558e-01 5.683703662383678967e-01 5.645575584006466974e-01 5.530079233323562660e-01 5.577429232842368023e-01 5.732728989569648714e-01 5.725672116212220386e-01 5.583181918770890872e-01 5.562175583629932474e-01 5.511591142891899553e-01 5.689818293170115782e-01 5.644706501518051978e-01 5.833535305396271298e-01 5.586992296481710918e-01 5.514816325463280933e-01 5.560040526746551359e-01 5.575565540310916113e-01 5.404593183798221956e-01 5.375421415331260722e-01 5.311794719474671744e-01 5.204671735931476473e-01 5.254029254499702484e-01 5.128983132596333094e-01 4.858307936771271707e-01 4.870660619176312434e-01 4.827495981646945378e-01 4.705558847895489061e-01 4.519867630318926688e-01 4.437240688912537645e-01 4.410424328128846327e-01 4.360114065122889238e-01 4.239975686944136846e-01 4.114160207294943472e-01 4.206172037439453448e-01 3.915491378780970311e-01 3.793577245844663159e-01 3.503607739160073398e-01 3.571132687825694929e-01 3.192493201006257331e-01 3.101214090057064499e-01 2.970402765530099076e-01 2.954552948754792241e-01 2.674030116203378604e-01 2.548817243912898656e-01 2.306098597350201007e-01 2.277212927434081602e-01 2.049924964527168048e-01 1.963122722697712152e-01 1.724799830896516228e-01 1.615280742053004925e-01 1.388990788229233497e-01 1.231054492122812122e-01 1.190607329633940753e-01 8.064373042369912814e-02 7.854367118249133695e-02 3.950533532249910634e-02 2.939074604233110621e-02 -6.132401632981962850e-03 5.991629668266541114e-03 -4.268823269768232814e-02 -5.170656142433920077e-02 -4.349266626477878844e-02
