logk z475 z450 z425 z400 z375 z350 z325 z300 z295 z290 z285 z280 z275 z270 z265 z260 z255 z250 z245 z240 z235 z230 z225 z220 z215 z210 z205 z200 z195 z190 z185 z180 z175 z170 z165 z160 z155 z150 z145 z140 z135 z130 z125 z120 z115 z110 z105 z100 z095 z090 z085 z080 z075 z070 z065 z060 z055 z050 z045 z040 z035 z030 z025 z020 z015 z010 z005 z000 
-2.282237866797268921e+00 2.378882851237641000e-04 2.279008775110342511e-04 2.190731178025896449e-04 2.128141908830588700e-04 2.006890330180031697e-04 1.954446371702815103e-04 1.746701425986368439e-04 1.670225842275759726e-04 1.629621873131078711e-04 1.589518265776114817e-04 1.549924167527759347e-04 1.510859304102683007e-04 1.524891222998184487e-04 1.434279277123241510e-04 1.446654613733481479e-04 1.408344687403658042e-04 1.370571932358798518e-04 1.333342530773166251e-04 1.296648612278609016e-04 1.217015618418996028e-04 1.182622212714587706e-04 1.148755652729381452e-04 1.075583654554724595e-04 1.043932145360319396e-04 1.012777881796665929e-04 9.457709495330129739e-05 9.167486457933832862e-05 8.198933459996861285e-05 7.940105144390482137e-05 7.045252943516085522e-05 6.196593115073542244e-05 5.392999887440340227e-05 4.633222522926550496e-05 3.916281099958718385e-05 3.241009574777174766e-05 2.345567203862444810e-05 1.508060583845573875e-05 4.845195988386165769e-06 -4.667346543565265890e-06 -1.347996540146520983e-05 -2.593882328674214287e-05 -3.741122628184360261e-05 -4.793107512327167706e-05 -6.136910642766045499e-05 -7.361615436213586096e-05 -8.824614325954739484e-05 -1.031763953620676993e-04 -1.166269542411149088e-04 -1.317660921246407730e-04 -1.467691879256258973e-04 -1.629320980544577194e-04 -1.799543083279199636e-04 -1.975601967823875573e-04 -2.142672437914523850e-04 -2.323703665479398680e-04 -2.503660498832948906e-04 -2.702101804828696465e-04 -2.883965928476918991e-04 -3.078373488730979323e-04 -3.290556133673485295e-04 -3.472312681918781393e-04 -3.625995128153279784e-04 -3.910404854934206357e-04 -4.006945425589433524e-04 -4.223537838809296625e-04 -4.474019045805727136e-04 -4.688054416609331761e-04 -4.869559040431574622e-04
-2.198353946686899540e+00 2.906383762721219313e-04 2.824195123165868394e-04 2.735716159154225730e-04 2.629415932847369735e-04 2.526256709184267462e-04 2.439506558809285551e-04 2.255706948119528155e-04 2.136752144880627578e-04 2.150026232086587501e-04 2.033644106582119303e-04 2.045034137507422214e-04 2.053971118721713697e-04 1.942770691466082493e-04 1.950022087312089673e-04 1.899101842251315448e-04 1.848891214332716527e-04 1.799389270968940570e-04 1.750592116508029820e-04 1.752571903747306885e-04 1.703772399601743016e-04 1.655703547696869642e-04 1.608378275656158804e-04 1.561792316032998217e-04 1.472607340578196793e-04 1.386726508237933256e-04 1.385622941613110924e-04 1.303685679277768919e-04 1.224917893751908265e-04 1.186331974151236100e-04 1.076634871091799257e-04 1.006995144703857597e-04 9.402788605391627268e-05 8.439421190555727512e-05 7.526129785401178285e-05 6.661539302519647909e-05 5.552040887835784494e-05 4.509455765825837610e-05 3.531884083943550976e-05 2.355647862177046451e-05 1.008031490915831686e-05 -2.424915521838541591e-06 -1.399142791855822377e-05 -2.689214234174435450e-05 -4.304555942668280595e-05 -5.577481025086669739e-05 -7.132724148893085207e-05 -8.735863574154614385e-05 -1.036839640946472042e-04 -1.218796631361142204e-04 -1.398974087952395678e-04 -1.576020297309892225e-04 -1.779125389694656968e-04 -1.974035631947497276e-04 -2.173794158562652697e-04 -2.388999000987349303e-04 -2.602766869023331766e-04 -2.813160101128244113e-04 -3.041173757037888962e-04 -3.271106518848486498e-04 -3.500250715456434437e-04 -3.814348843992508217e-04 -3.900952996546475289e-04 -4.144310230071736301e-04 -4.351974358562693307e-04 -4.606647950890428961e-04 -4.824035851716421087e-04 -5.007762135801124490e-04 -5.229539546172856570e-04
-2.117298407651750924e+00 3.462493282359739620e-04 3.376400625670135814e-04 3.279804632556644205e-04 3.171745530696745675e-04 3.061943133020049749e-04 2.937855203233853099e-04 2.791576026995343067e-04 2.699399947081495806e-04 2.634192546227688125e-04 2.639237136885354078e-04 2.506189284595362822e-04 2.509460017001095551e-04 2.445853325357809924e-04 2.445808116597459171e-04 2.382268602887661066e-04 2.379083112595075885e-04 2.315712699875309172e-04 2.253241861248566832e-04 2.191660739691983289e-04 2.184226166656605015e-04 2.071154520708649123e-04 2.062566191791794846e-04 2.003141518875733128e-04 1.944625606411446296e-04 1.887013898163974991e-04 1.830361233594017414e-04 1.731331917967096558e-04 1.635902612913092788e-04 1.584654050990127604e-04 1.455595488649099223e-04 1.370577510207387345e-04 1.288899447373592036e-04 1.174868496185384257e-04 1.100855572299455360e-04 9.967340356394794470e-05 8.658772223580526290e-05 7.115665139807176166e-05 6.264066186381854983e-05 4.886342243260230868e-05 3.321670579152641436e-05 1.864878869511431582e-05 5.124998718741624635e-06 -1.231586246145339492e-05 -2.839410065425295772e-05 -4.770249996081833558e-05 -6.537656906099364518e-05 -8.566035257600340311e-05 -1.060868852583658127e-04 -1.283978726044928515e-04 -1.485138986985164221e-04 -1.717932945239724306e-04 -1.942827288765351039e-04 -2.174761264558966196e-04 -2.410645912202481408e-04 -2.662238347155396916e-04 -2.911002361834483156e-04 -3.154884387775840895e-04 -3.404541892731966879e-04 -3.668477246693738311e-04 -3.919196444503794674e-04 -4.199124938171279096e-04 -4.460218768204608601e-04 -4.673306741594001387e-04 -4.990942467459646460e-04 -5.175870034533471085e-04 -5.495512136841707376e-04 -5.769679310569772370e-04 -6.003211898558255197e-04
-2.042796593957318940e+00 4.001164313724998975e-04 3.891958702452341678e-04 3.796522169506738056e-04 3.683013744819146310e-04 3.572967161885351830e-04 3.469745779553432539e-04 3.356556720743975150e-04 3.130284766950128619e-04 3.053582956433438305e-04 3.050463403565865082e-04 2.973872428630386301e-04 2.967307879960552749e-04 2.958201972640966287e-04 2.946636435853266546e-04 2.805174289847929309e-04 2.854359432870833793e-04 2.777157295509830406e-04 2.701068112697750374e-04 2.626080418823411862e-04 2.552181018966902313e-04 2.533317176772079495e-04 2.460108309515396299e-04 2.388071846581736048e-04 2.317148635731867805e-04 2.295179177498368381e-04 2.178755290360618354e-04 2.111263599099857230e-04 2.001418403196590244e-04 1.895507022211256215e-04 1.793429531179839293e-04 1.695139094163885911e-04 1.600567061460708707e-04 1.472786588522721188e-04 1.386669134077711215e-04 1.235394040795409433e-04 1.092351718477840026e-04 9.573408906738126633e-05 7.993998356266713819e-05 6.513269308227338913e-05 4.843353139794787728e-05 3.287977510534393060e-05 1.316723307724506985e-05 -5.058744672488438797e-06 -2.185036144234014444e-05 -4.191866382555690235e-05 -6.473626114631193004e-05 -8.553313879749599392e-05 -1.084830690718753332e-04 -1.311818211289097298e-04 -1.572118114226321388e-04 -1.805620490294435336e-04 -2.064812949787961675e-04 -2.311367216546913041e-04 -2.591093634433547731e-04 -2.867247919826817213e-04 -3.151454126701159803e-04 -3.439749213295443240e-04 -3.728468298085169043e-04 -4.026507289115504240e-04 -4.317838942792843961e-04 -4.622135094419056538e-04 -4.913611059832622601e-04 -5.200948063600247841e-04 -5.491053908418277963e-04 -5.736703141737438524e-04 -6.026012468719846868e-04 -6.270811958102013141e-04 -6.626705866163342534e-04
-1.976528534431003292e+00 4.601150016079803319e-04 4.504857329529287995e-04 4.389453598243588865e-04 4.267772695511079257e-04 4.148110583042856174e-04 4.001887900502980756e-04 3.791579821719236274e-04 3.713346934036355820e-04 3.623386895175551665e-04 3.616725751877981638e-04 3.526969327880531777e-04 3.516545382091667594e-04 3.503320574427773340e-04 3.338984905420099058e-04 3.324275916606102559e-04 3.236610312232205593e-04 3.218660037991397387e-04 3.131610972905357680e-04 3.110621501330612811e-04 3.024250733434226900e-04 3.000419468901472059e-04 2.855426221506629221e-04 2.830758228823890559e-04 2.747876721745624536e-04 2.666325682990223068e-04 2.586127288819866374e-04 2.507221065604026350e-04 2.380066950617116346e-04 2.305386930982274054e-04 2.138997655258648189e-04 2.069927559925814153e-04 1.915066793806269297e-04 1.809295999448642435e-04 1.707594735001075948e-04 1.531330434650149115e-04 1.402282691118487447e-04 1.206535033938560168e-04 1.057540795621928842e-04 8.831851739319506378e-05 6.869850681602386665e-05 5.037783376381129032e-05 3.331521188034812785e-05 8.734272850146393492e-06 -1.118790363872139925e-05 -3.490968462142152564e-05 -5.668262369919539582e-05 -8.152506220803104706e-05 -1.065228687852081703e-04 -1.337372654082951513e-04 -1.605143403486136602e-04 -1.887612393735206161e-04 -2.180527894617182664e-04 -2.479982671762358129e-04 -2.782430235866293526e-04 -3.119138178121820494e-04 -3.432985770399306141e-04 -3.771007568708655195e-04 -4.111658396994320687e-04 -4.436956660784996745e-04 -4.772664855385860155e-04 -5.126778944335994622e-04 -5.456647196293512928e-04 -5.797192169175785417e-04 -6.121609196199621515e-04 -6.450124999096778187e-04 -6.739813720882624742e-04 -7.059720822408756995e-04 -7.421482401661861836e-04
-1.912807410196931013e+00 5.307766062072420124e-04 5.203519588761874957e-04 5.091333151985361549e-04 4.966222266770421029e-04 4.824369273327376042e-04 4.687059529683255412e-04 4.511637157825919200e-04 4.252769196722774457e-04 4.242661437981445276e-04 4.229146235198671770e-04 4.212394360320229438e-04 4.105144152576789443e-04 4.084411220839705928e-04 4.060678189046896375e-04 3.953350516008067119e-04 3.847528010747221054e-04 3.895999774268032534e-04 3.788990427980674773e-04 3.683547225360751776e-04 3.649814391305253531e-04 3.545470698370991897e-04 3.508946193541801167e-04 3.341644634340391038e-04 3.304455745686814359e-04 3.204634049149848946e-04 3.106491126057129757e-04 3.009952743750812765e-04 2.915059050586961279e-04 2.821828190685880897e-04 2.678714027237663739e-04 2.540644091848554042e-04 2.407550088670269532e-04 2.279265900186787028e-04 2.110874830717277136e-04 1.950318883318742842e-04 1.755566613632669379e-04 1.571291302509694808e-04 1.397211788529676595e-04 1.195676137595142293e-04 9.706486636935958575e-05 7.950348350433428138e-05 5.314466976806569336e-05 3.189528141478015623e-05 6.121412087243794578e-06 -2.054584438362854634e-05 -4.781546606229100980e-05 -7.541782827157132415e-05 -1.030983636624029337e-04 -1.355569606262183567e-04 -1.672132502733625673e-04 -1.978928911188590912e-04 -2.317328045318697914e-04 -2.679997111006903691e-04 -3.021221668570134408e-04 -3.414717465311128985e-04 -3.778535491680057095e-04 -4.180212546612245908e-04 -4.578181297776937183e-04 -4.968605484367372236e-04 -5.362612655317598905e-04 -5.741730055039109999e-04 -6.129796693037889736e-04 -6.533548408754088870e-04 -6.899916638397837493e-04 -7.263818908817679977e-04 -7.611937553418727772e-04 -7.903967214824063293e-04 -8.239932299510812578e-04
-1.850605747039138826e+00 6.074519640725644645e-04 5.957188131747208825e-04 5.811241857670058648e-04 5.688272427384029935e-04 5.542152594887836967e-04 5.369520091114425488e-04 5.180720060330431609e-04 4.970386274644936599e-04 4.923672334727946564e-04 4.864121910431695966e-04 4.813244657797095490e-04 4.760302780869335882e-04 4.695570598091567630e-04 4.572299565273264441e-04 4.636154670980472108e-04 4.511291839793881309e-04 4.475941887481767537e-04 4.437503806293247965e-04 4.313133558348981227e-04 4.190574492376731262e-04 4.148127336547107391e-04 4.027003773701944228e-04 3.981537515915149848e-04 3.790438842311595071e-04 3.744279616619770315e-04 3.628593355137646557e-04 3.514778377338943489e-04 3.339897628528362152e-04 3.232012809830194693e-04 3.067032375335484074e-04 2.964905800434514778e-04 2.809584558053479899e-04 2.659871597081871859e-04 2.464407296849507054e-04 2.228522622537316706e-04 2.052775431189191079e-04 1.839664082527254151e-04 1.638389688009358764e-04 1.448620830293372540e-04 1.188093664148627733e-04 9.448260936500151345e-05 6.804649846689585755e-05 3.990328894297976591e-05 1.043541780826887227e-05 -1.999880007260594207e-05 -4.787139828465511026e-05 -8.244488792929554547e-05 -1.138508292635240221e-04 -1.505935900174832482e-04 -1.836813745596625475e-04 -2.234387228600878249e-04 -2.613449114323837725e-04 -2.995729955046156018e-04 -3.398746443476646263e-04 -3.815341680937774462e-04 -4.219012358131238273e-04 -4.644729960493437066e-04 -5.084269647165120523e-04 -5.530323478831118168e-04 -5.960507011823625934e-04 -6.417467869306500965e-04 -6.862935394531310745e-04 -7.320450663633971608e-04 -7.744168020646558957e-04 -8.182998517711744055e-04 -8.618558204662272060e-04 -9.014291678710541125e-04 -9.414091476640595131e-04
-1.792403495348980691e+00 6.898592263212649208e-04 6.786466580556777461e-04 6.659590648990180561e-04 6.511721817821065038e-04 6.355786539482054069e-04 6.182556826776285748e-04 5.970537978506530079e-04 5.731575556282316039e-04 5.675799473720303471e-04 5.629428702034929011e-04 5.568404621625196952e-04 5.505086113521378676e-04 5.439552965367997189e-04 5.371890744596875301e-04 5.302179926678552866e-04 5.230503519582738875e-04 5.147037103008137533e-04 5.004619753361409578e-04 5.051308302685984580e-04 4.907618722002966187e-04 4.854347604825688732e-04 4.712394111891204918e-04 4.572682872671807327e-04 4.515764934413583854e-04 4.377907273925805433e-04 4.242360027869800467e-04 4.109006118599389757e-04 3.977922582412562894e-04 3.849088294743470049e-04 3.656027666999298086e-04 3.533920857676127458e-04 3.351976145452182309e-04 3.116553117505473981e-04 3.007431849393557306e-04 2.733116746198490103e-04 2.526725511595592994e-04 2.330247923029896519e-04 2.043751237726072561e-04 1.822209866074608767e-04 1.567383671069220801e-04 1.284336630825493801e-04 9.778890783961041852e-05 6.933808641888423454e-05 3.518903353671084128e-05 0.000000000000000000e+00 -3.584846138799878369e-05 -6.857299598098870257e-05 -1.114034542774939895e-04 -1.501806864203365614e-04 -1.880678422967054604e-04 -2.305167141939705108e-04 -2.737917600362726415e-04 -3.199190941582969881e-04 -3.655674739639273147e-04 -4.126359921423962429e-04 -4.603694989135760033e-04 -5.102260538041317401e-04 -5.612912233632270063e-04 -6.146397575059173082e-04 -6.656975926461361926e-04 -7.175496915554102108e-04 -7.678266653440727956e-04 -8.176553661219662173e-04 -8.664770840192804026e-04 -9.152086776101518370e-04 -9.607845620687719594e-04 -1.007989602255870976e-03 -1.053873421966613219e-03
-1.739331273904002773e+00 7.617628326703627028e-04 7.494345128224527914e-04 7.352085286566433084e-04 7.205282528963984946e-04 7.024597588872637981e-04 6.856991759462138791e-04 6.639381644953021300e-04 6.372165115584494830e-04 6.317580718900961487e-04 6.259812649345336847e-04 6.198969942011173630e-04 6.135207973276422724e-04 6.056970651619901546e-04 5.987969803582482127e-04 5.905308823329295104e-04 5.831464405114240943e-04 5.744761457937138868e-04 5.666487751863237684e-04 5.526770434290350070e-04 5.464926335537747485e-04 5.400020614057680956e-04 5.241706024164205849e-04 5.173646088946986339e-04 5.017710923547879110e-04 4.946699415751083448e-04 4.793327779633764019e-04 4.642489695811908928e-04 4.419359863991665196e-04 4.276183535174476265e-04 4.135518908846082297e-04 3.929699089825879955e-04 3.731062446937841171e-04 3.539397960081935510e-04 3.354691567575340057e-04 3.117949708610625540e-04 2.835351177234957890e-04 2.622177077531867052e-04 2.314169565324424136e-04 2.024189066169639561e-04 1.751722531631482100e-04 1.496243030064234758e-04 1.122518393641529910e-04 7.755745718841183334e-05 4.545069530019746324e-05 7.919067133955378851e-06 -3.033244358397694040e-05 -6.893486564967149283e-05 -1.075427353317354379e-04 -1.524733837461169435e-04 -1.962087414123494448e-04 -2.445530352614804772e-04 -2.878169964291075566e-04 -3.372242093137399065e-04 -3.862293624078466572e-04 -4.418309745739856299e-04 -4.930646663360952224e-04 -5.467235933134046355e-04 -5.997231245406743540e-04 -6.555756945619420697e-04 -7.112987812015381019e-04 -7.662662108274645749e-04 -8.216567909733325488e-04 -8.783901184932053170e-04 -9.309957717600743582e-04 -9.838779971212475214e-04 -1.032321653658669833e-03 -1.082991997712897921e-03 -1.132652674077937400e-03
-1.689022858265153637e+00 8.433763470443505703e-04 8.300764838672098755e-04 8.144211152524494712e-04 8.001776645409878911e-04 7.796513389613407867e-04 7.602850277599459018e-04 7.370004733362789428e-04 7.079197939667435839e-04 7.027493985743117014e-04 6.945044107198437454e-04 6.886190330961563643e-04 6.810950645013081001e-04 6.732815177422991947e-04 6.651884945939502561e-04 6.568275700233280369e-04 6.482094582524066837e-04 6.382354284124185139e-04 6.280892049955739791e-04 6.188248818235541964e-04 6.073025256222170775e-04 5.937184761474757462e-04 5.859384548055562121e-04 5.778676843846493501e-04 5.604671911821520721e-04 5.433496764034932659e-04 5.350114135996687868e-04 5.181922609200604072e-04 4.937013366512155122e-04 4.777205117706296721e-04 4.545708668548334181e-04 4.394100450682534870e-04 4.175714107778908052e-04 3.897666153760541452e-04 3.696677896077697496e-04 3.503021391742393341e-04 3.195841814941354029e-04 2.904528179819425055e-04 2.572735727117625372e-04 2.314011348981727942e-04 1.966354643570084558e-04 1.591208575992949994e-04 1.289290533856225676e-04 9.164810798901813261e-05 4.833815617240014322e-05 8.422293811717853138e-06 -3.226053609225811611e-05 -7.717657231798749737e-05 -1.217611085454868640e-04 -1.727471919657695655e-04 -2.187878154011850670e-04 -2.697443225543098518e-04 -3.244954277679461220e-04 -3.790916426532908463e-04 -4.330085836663059048e-04 -4.910631880500472383e-04 -5.470171392911273630e-04 -6.053369933726111037e-04 -6.627542544069062310e-04 -7.230216180897623300e-04 -7.809497477496449378e-04 -8.419836243195682980e-04 -9.012921562789099955e-04 -9.618996964006973089e-04 -1.019636254703503711e-03 -1.077385597227562691e-03 -1.136015690117611913e-03 -1.189256453942518421e-03 -1.242731814929253810e-03
-1.639631950434870644e+00 9.295359938020562700e-04 9.178833972358513976e-04 9.002590781826935425e-04 8.837785252759697415e-04 8.666240908558564505e-04 8.453404885583870858e-04 8.175941319499995842e-04 7.880050846043201197e-04 7.814577052433606136e-04 7.730831534334930543e-04 7.671441917357830521e-04 7.580676091560598680e-04 7.500064161014973352e-04 7.415921379426089520e-04 7.328383179562083247e-04 7.237592369061064202e-04 7.120214024528776289e-04 7.023969583998701961e-04 6.902661122414182346e-04 6.790579757800053540e-04 6.666081802908667203e-04 6.530221772868597362e-04 6.393893557851831888e-04 6.199776052842945456e-04 6.008810020449691699e-04 6.000224068971269633e-04 5.723205151018099157e-04 5.539003960173161274e-04 5.358056290355006461e-04 5.180330558140697206e-04 4.929975487896046983e-04 4.688129595443559015e-04 4.454453289523821404e-04 4.160797841843998416e-04 3.945836864538958960e-04 3.611881227385266161e-04 3.356001630176897051e-04 2.994724023332082617e-04 2.654175117724620787e-04 2.279486799701467103e-04 1.876505118982472683e-04 1.450787054521000656e-04 1.055525436746400521e-04 6.437195959655287792e-05 1.761315350355019849e-05 -2.949460986200882698e-05 -7.654916373775447658e-05 -1.308744338662005426e-04 -1.800613315806553984e-04 -2.348541023506839701e-04 -2.940016993093484449e-04 -3.531618361033697011e-04 -4.147600127878710427e-04 -4.778106003667929630e-04 -5.386892481290435353e-04 -6.021751161797408904e-04 -6.671680932463808786e-04 -7.326554653899688832e-04 -7.999523107005038864e-04 -8.658498103382262319e-04 -9.317056523906827202e-04 -9.985583443600665882e-04 -1.065407831256473363e-03 -1.128056175330565064e-03 -1.191114052909043311e-03 -1.253791842966002750e-03 -1.312607890731624883e-03 -1.372916655927588136e-03
-1.593008578626790461e+00 1.029244351108087171e-03 1.010985922889364591e-03 9.957937126408419794e-04 9.787289507595265531e-04 9.585672381371927037e-04 9.342746899874887143e-04 9.088297940562999836e-04 8.754265350631055881e-04 8.684127989788880883e-04 8.609366382351658605e-04 8.530153373566196811e-04 8.431672022045869769e-04 8.344496410763252913e-04 8.253348312900560474e-04 8.144492338665549952e-04 8.046204003051690354e-04 7.944381868947376002e-04 7.826399879090244552e-04 7.705847953193402725e-04 7.582813056411535262e-04 7.434104617690285178e-04 7.296026943919185163e-04 7.145637881279282445e-04 6.983894013172331321e-04 6.811929330179948474e-04 6.620896654975008937e-04 6.422295315473843620e-04 6.217206790504990754e-04 6.015640847143815216e-04 5.729472119782113258e-04 5.537924271970958399e-04 5.267663254749771744e-04 5.006456844414008825e-04 4.754382556620003158e-04 4.437246317783480570e-04 4.062824146294387448e-04 3.707416247993761973e-04 3.370530361724677175e-04 2.988101655835777672e-04 2.628128940128985594e-04 2.231251623977606739e-04 1.803853486893976156e-04 1.351946940846171128e-04 8.294539087568744814e-05 3.476214006008606413e-05 -1.426021566236754594e-05 -6.819747262810387412e-05 -1.260061483976843448e-04 -1.825680693518654549e-04 -2.415071642367408694e-04 -3.057440266902830051e-04 -3.667626763009464749e-04 -4.346524132602696449e-04 -5.012531433272989292e-04 -5.691185311990640868e-04 -6.402124079209377261e-04 -7.104835626897294809e-04 -7.818402169027790583e-04 -8.532327653559626263e-04 -9.237525852820680514e-04 -9.971174052314096814e-04 -1.067713013768979528e-03 -1.139060588450084349e-03 -1.208226295151024676e-03 -1.272897369799717371e-03 -1.336386041963962424e-03 -1.398088870368717224e-03 -1.462148778151954901e-03
-1.549249682156368824e+00 1.114230746356957699e-03 1.102013379230724075e-03 1.082104386913561485e-03 1.062979562499087594e-03 1.040039107652857312e-03 1.016695293056625810e-03 9.867543435091120571e-04 9.498102410453888780e-04 9.430079913197847701e-04 9.339716151161616938e-04 9.260989963017276236e-04 9.161197355672469388e-04 9.072600677001855293e-04 8.964106700499784378e-04 8.866295971373298153e-04 8.749756820075852305e-04 8.629650690084007076e-04 8.492740155747286954e-04 8.366312226144082508e-04 8.224053481509705204e-04 8.079629536743474600e-04 7.921291798781382410e-04 7.750302269127259253e-04 7.567691796094518954e-04 7.385492716303267580e-04 7.183000611365744853e-04 6.972237685605242119e-04 6.774037045002045173e-04 6.549503563451977706e-04 6.237273413119298095e-04 6.023989835080309583e-04 5.729262578313510735e-04 5.362041003720409513e-04 5.090232431294767785e-04 4.751504093686711528e-04 4.354034746086857450e-04 3.976990322997664873e-04 3.619785925774630063e-04 3.216288889848644729e-04 2.773732768632006891e-04 2.299017482657889229e-04 1.798691601769516807e-04 1.334482472997012658e-04 7.986816432602330358e-05 2.037967331451632700e-05 -3.409868647327493727e-05 -9.307607114020532730e-05 -1.554819610739902047e-04 -2.203277808346493596e-04 -2.826569774522407819e-04 -3.537373152850627786e-04 -4.206837453142582648e-04 -4.937893914750704711e-04 -5.647842327621082313e-04 -6.425697997021401816e-04 -7.162994081002175672e-04 -7.941492460393605049e-04 -8.718570706769171973e-04 -9.459223258122649450e-04 -1.025472343686133084e-03 -1.099621777855814327e-03 -1.176749859425093312e-03 -1.253387221660484142e-03 -1.326707572230839205e-03 -1.398106526727335448e-03 -1.470429792246623867e-03 -1.539489473555597301e-03 -1.608146687890850803e-03
-1.507256747437084599e+00 1.227599575203556668e-03 1.209783846569077292e-03 1.191378704046904859e-03 1.170542526692850901e-03 1.145785835202337054e-03 1.120916080296329061e-03 1.091082985453691468e-03 1.050972245975001496e-03 1.040134708580118476e-03 1.032624387986867242e-03 1.022628983738836086e-03 1.013918088939587837e-03 1.001113209395090116e-03 9.896243556873397535e-04 9.793305708288644728e-04 9.668889652899026466e-04 9.524556214668568723e-04 9.392252006993386795e-04 9.256001536155650938e-04 9.101559090736788043e-04 8.930518793473290681e-04 8.757810620704061704e-04 8.570508019219996590e-04 8.382496315466190411e-04 8.181640241555248249e-04 7.957525343757293696e-04 7.735356670339167077e-04 7.481904677658302244e-04 7.222147080877050008e-04 6.946668716531344701e-04 6.657696119956478184e-04 6.405839238376372655e-04 5.991163213727820252e-04 5.684715037567131821e-04 5.302296192267699120e-04 4.937011367543535367e-04 4.508058230295458602e-04 4.101770397066373513e-04 3.568826340129382761e-04 3.140613873067289795e-04 2.601991222688580904e-04 2.100412870125566015e-04 1.571748762339156356e-04 9.627418896439363224e-05 4.028023535711310559e-05 -2.199324807367111011e-05 -8.924001633227029984e-05 -1.552277971034359601e-04 -2.243024560977273027e-04 -2.953934548657466538e-04 -3.675111537763241926e-04 -4.438635932118492871e-04 -5.230166469739762998e-04 -6.036690669607914410e-04 -6.881660296508828071e-04 -7.682164952385571455e-04 -8.497888628825291850e-04 -9.345433471923457556e-04 -1.020834388683653166e-03 -1.104585202534885723e-03 -1.190045349637129614e-03 -1.273396466464957796e-03 -1.353827998994407318e-03 -1.430678431642608489e-03 -1.505456079840987406e-03 -1.581257410254145301e-03 -1.653387982202176448e-03 -1.729897387918702791e-03
-1.466214152253995318e+00 1.308811305997134751e-03 1.292684432820174339e-03 1.271558489865878003e-03 1.247892683876107448e-03 1.223117366886365383e-03 1.192305617948872035e-03 1.159312557386485290e-03 1.117671984758665006e-03 1.107965024362121730e-03 1.095668813047086850e-03 1.086815591267392992e-03 1.075422149798575810e-03 1.065360714235071265e-03 1.051100872859095890e-03 1.039961576636232740e-03 1.024860618443823763e-03 1.011068053561744182e-03 9.968567683229917747e-04 9.806754641110675824e-04 9.641915788973789113e-04 9.459646049626676189e-04 9.275736908791088094e-04 9.062690219013395942e-04 8.863269571059791043e-04 8.624430010384531329e-04 8.400519112854971200e-04 8.153609579867615326e-04 7.886342911416913473e-04 7.601136439968237280e-04 7.300185247563691386e-04 6.985835388667176486e-04 6.649988999514553495e-04 6.226434875480201664e-04 5.906899811620051942e-04 5.507164041562888704e-04 5.125440855926034029e-04 4.676413531189049701e-04 4.251248868363671231e-04 3.692167540656614852e-04 3.168113716521541064e-04 2.678025370390589837e-04 2.082003172166083875e-04 1.529351923480349186e-04 8.912429024775417156e-05 2.436068429277877962e-05 -4.075086377842876244e-05 -1.112093461480343881e-04 -1.804249543218167399e-04 -2.530146711403489439e-04 -3.326784259797493470e-04 -4.130979651706963686e-04 -4.933496136896168335e-04 -5.726022438144657591e-04 -6.579945588395830778e-04 -7.401980180646559621e-04 -8.292814787089870191e-04 -9.198150276225606397e-04 -1.007249420676216509e-03 -1.099915062822352709e-03 -1.187267408096776737e-03 -1.279703991619629382e-03 -1.372656000563081792e-03 -1.460040906324497128e-03 -1.543831012636130923e-03 -1.625641716024456025e-03 -1.702789580093551228e-03 -1.780682058026417883e-03 -1.856567806247968284e-03
-1.426493386409576347e+00 1.426245978280140953e-03 1.405867154248107440e-03 1.380246324022223236e-03 1.355535132003097632e-03 1.332191046875547645e-03 1.298346499182192679e-03 1.261673176174538330e-03 1.217598929249066658e-03 1.206329338911711971e-03 1.196572801615762831e-03 1.184044519296327275e-03 1.172971015787170482e-03 1.161251221620783003e-03 1.146995941409049719e-03 1.132244396165231395e-03 1.118818644341999400e-03 1.104836842069475229e-03 1.088616738129503632e-03 1.070322960851218322e-03 1.053329726941877771e-03 1.034408181804409750e-03 1.012213116476225454e-03 9.929018589826677909e-04 9.691002528509012155e-04 9.453601797820392061e-04 9.190535327209071797e-04 8.929973649100251317e-04 8.634827006361474582e-04 8.333008150850071188e-04 8.014002865632208162e-04 7.669116151501557520e-04 7.301856348052589802e-04 6.925814790178759853e-04 6.523213169992093030e-04 6.001413416147737944e-04 5.589454707913310864e-04 5.196527403187884819e-04 4.650001375453819579e-04 4.135238910323855207e-04 3.571953062826924434e-04 2.968929037760006419e-04 2.334539522684673976e-04 1.746486945955719086e-04 1.069490121603809739e-04 3.195327153845775885e-05 -3.662824770866747730e-05 -1.107093850641744753e-04 -1.889245752037312803e-04 -2.700148524572755656e-04 -3.528083581614583101e-04 -4.410227965216262781e-04 -5.284040044779176075e-04 -6.184118257520968259e-04 -7.096198909305095805e-04 -8.046287966451701277e-04 -9.016220606559301838e-04 -9.990654174472917304e-04 -1.095540798382197692e-03 -1.192928314145348190e-03 -1.292597641382446649e-03 -1.389977191070868902e-03 -1.491797345397094174e-03 -1.588496484126887889e-03 -1.684076878161345787e-03 -1.770833796089261655e-03 -1.857200244015023505e-03 -1.941979202493184908e-03 -2.026211525602192396e-03
